medium location target_lum f2 f3 e3 start_int start_lum n_changes match_int match_lum
transp_med_steep f3 1.023 0.305 1.023 1.369 0.866583959149 432.754265295 8 0.466583959149 233.002464802
plain e3 0.092 0.065 1.369 0.092 0.873734901457 436.325299298 19 0.05 24.9689750616
plain f2 0.065 0.065 1.369 0.092 0.564646735302 281.973005047 12 0 0.0
plain f3 1.369 0.065 1.369 0.092 0.915275254846 457.069700255 5 0.665275254846 332.224824947
transp_med e3 0.490 0.065 1.768 0.490 0.606707801784 302.977439448 7 0.256707801784 128.194614017
transp_med f2 0.065 0.065 1.768 0.490 0.055313741973 27.6225488777 0 0.055313741973 27.6225488777
transp_med f3 1.768 0.065 1.768 0.490 0.622468682869 310.848100383 2 0.522468682869 260.91015026
transp_dark_steep e3 0.490 0.065 1.768 0.490 0.275942891261 137.800223406 1 0.225942891261 112.831248345
transp_dark_steep f2 0.065 0.065 1.768 0.490 0.712757085325 355.936277769 14 0.0127570853248 6.37062690666
transp_dark_steep f3 1.768 0.065 1.768 0.490 0.239007708895 119.355550458 15 0.589007708895 294.138375889
transp_med_steep e3 1.023 0.490 0.305 1.023 0.948100836612 473.462122904 7 0.698100836612 348.617247597
transp_med_steep f2 0.490 0.490 0.305 1.023 0.679949390776 339.552787628 6 0.379949390776 189.738937259
transp_med_steep f3 0.305 0.490 0.305 1.023 0.724525298966 361.813082427 10 0.224525298966 112.123331812
transp_dark_steep e3 0.065 0.092 0.305 0.065 0.92600730777 462.429067491 20 0 0.0
transp_dark_steep f2 0.092 0.092 0.305 0.065 0.822050038818 410.514938372 17 0 0.0
transp_dark_steep f3 0.305 0.092 0.305 0.065 0.0696819568004 34.7977408318 3 0.1196819568 59.7667158934
transp_dark e3 1.369 0.171 0.490 1.369 0.187920871479 93.8438310703 12 0.387920871479 193.719731317
transp_dark f2 0.171 0.171 0.490 1.369 0.30802673214 153.822235862 0 0.30802673214 153.822235862
transp_dark f3 0.490 0.171 0.490 1.369 0.422259072208 210.86752487 6 0.222259072208 110.991624624
transp_med e3 1.768 1.369 0.730 1.768 0.213188200521 106.461817245 10 0.613188200521 306.213617737
transp_med f2 1.369 1.369 0.730 1.768 0.405625917406 202.561268321 0 0.405625917406 202.561268321
transp_med f3 0.730 1.369 0.730 1.768 0.861037960306 429.984707159 12 0.361037960306 180.294956543
transp_dark_steep e3 0.305 2.220 1.023 0.305 0.454710918356 227.073311613 6 0.154710918356 77.2594612437
transp_dark_steep f2 2.220 2.220 1.023 0.305 0.548106518838 273.713159999 2 0.548106518838 273.713159999
transp_dark_steep f3 1.023 2.220 1.023 0.305 0.345310727706 172.441098972 2 0.245310727706 122.503148849
shadow e3 0.065 0.730 1.023 0.065 0.39592519813 197.716927967 9 0 0.0
shadow f2 0.730 0.730 1.023 0.065 0.57588282503 287.584077931 5 0.32588282503 162.739202623
shadow f3 1.023 0.730 1.023 0.065 0.16179226508 80.7957406386 4 0.36179226508 180.671640885
shadow e3 0.171 0.065 0.490 0.171 0.0580713690235 28.9996512988 3 0.05 24.9689750616
shadow f2 0.065 0.065 0.490 0.171 0.434492874451 216.976834932 10 0 0.0
shadow f3 0.490 0.065 0.490 0.171 0.347631664158 173.600127059 4 0.147631664158 73.7242268129
transp_med_steep e3 0.171 0.065 1.023 0.171 0.365888622438 182.717277779 7 0.115888622438 57.8724024713
transp_med_steep f2 0.065 0.065 1.023 0.171 0.11212404667 55.9924505023 1 0.0621240466703 31.0234754407
transp_med_steep f3 1.023 0.065 1.023 0.171 0.409184119245 204.33816138 3 0.559184119245 279.245086565
transp_dark_steep e3 0.490 1.369 0.730 0.490 0.0127965424525 6.39033098742 8 0.2 99.8759002463
transp_dark_steep f2 1.369 1.369 0.730 0.490 0.545957653608 272.640060752 1 0.495957653608 247.671085691
transp_dark_steep f3 0.730 1.369 0.730 0.490 0.902681749357 450.780761765 11 0.352681749357 176.122036088
transp_dark_steep e3 0.490 0.171 0.092 0.490 0.688065535801 343.605824083 7 0.338065535801 168.822998652
transp_dark_steep f2 0.171 0.171 0.092 0.490 0.488998636904 244.1958954 8 0.0889986369039 44.4440949073
transp_dark_steep f3 0.092 0.171 0.092 0.490 0.678934699896 339.046071803 18 0 0.0
shadow e3 0.730 0.171 0.305 0.730 0.299419452573 149.523936885 3 0.149419452573 74.6170117003
shadow f2 0.171 0.171 0.305 0.730 0.802732951034 400.868380709 19 0.05 24.9689750616
shadow f3 0.305 0.171 0.305 0.730 0.333694250971 166.640068614 4 0.133694250971 66.7641683673
transp_med e3 1.023 0.171 0.092 1.023 0.0163742410668 8.176960337 10 0.45 224.720775554
transp_med f2 0.171 0.171 0.092 1.023 0.444169335891 221.809061419 4 0.244169335891 121.933161173
transp_med f3 0.092 0.171 0.092 1.023 0.0426440696253 21.29557422 2 0.05 24.9689750616
transp_dark_steep e3 0.065 2.220 1.768 0.065 0.686252457243 342.700409817 17 0 0.0
transp_dark_steep f2 2.220 2.220 1.768 0.065 0.0445189555784 22.2318538321 12 0.5 249.689750616
transp_dark_steep f3 1.768 2.220 1.768 0.065 0.0130887103991 6.53623367087 7 0.3 149.813850369
plain e3 0.490 0.092 1.369 0.490 0.136028917749 67.9300530984 2 0.136028917749 67.9300530984
plain f2 0.092 0.092 1.369 0.490 0.0519429544787 25.9392467001 1 0.00194295447872 0.970271638497
plain f3 1.369 0.092 1.369 0.490 0.0173794337812 8.67893297332 10 0.517379433781 258.368683589
transp_med e3 0.730 0.092 0.490 0.730 0.665458932005 332.316549555 6 0.365458932005 182.502699185
transp_med f2 0.092 0.092 0.490 0.730 0.299225621171 149.427141456 5 0.0492256211708 24.5822661481
transp_med f3 0.490 0.092 0.490 0.730 0.0612479226503 30.5859570646 3 0.21124792265 105.492882249
transp_dark e3 0.730 0.171 0.065 0.730 0.946432176049 472.628828025 16 0.146432176049 73.1252270398
transp_dark f2 0.171 0.171 0.065 0.730 0.347567974598 173.568321799 10 0.05 24.9689750616
transp_dark f3 0.065 0.171 0.065 0.730 0.300124391983 149.875969176 8 0 0.0
plain e3 1.023 0.490 0.305 1.023 0.781162005766 390.09629282 8 0.381162005766 190.344492328
plain f2 0.490 0.490 0.305 1.023 0.0838351641664 41.8655624671 3 0.133835164166 66.8345375287
plain f3 0.305 0.490 0.305 1.023 0.594659342447 296.960685834 11 0.144659342447 72.2399102796
transp_med e3 0.490 0.305 2.220 0.490 0.876786797603 437.849353673 15 0.126786797603 63.3147277499
transp_med f2 0.305 0.305 2.220 0.490 0.71014390046 354.631306814 11 0.16014390046 79.9725811371
transp_med f3 2.220 0.305 2.220 0.490 0.45846080927 228.945930268 8 0.55846080927 278.883880391
transp_med_steep e3 0.730 0.490 0.305 0.730 0.811578789697 405.285811209 10 0.311578789697 155.596060593
transp_med_steep f2 0.490 0.490 0.305 0.730 0.856959413232 427.947964355 15 0.206959413232 103.351288555
transp_med_steep f3 0.305 0.490 0.305 0.730 0.376668746273 188.100650643 5 0.126668746273 63.2557753356
transp_med_steep e3 0.171 0.065 1.768 0.171 0.440900344868 220.176594313 9 0.0909003448677 45.3937688818
transp_med_steep f2 0.065 0.065 1.768 0.171 0.654618042562 326.902831591 11 0.104618042562 52.2441059142
transp_med_steep f3 1.768 0.065 1.768 0.171 0.569907613962 284.600180008 1 0.619907613962 309.56915507
shadow e3 0.065 1.768 1.369 0.065 0.424334974568 211.904187955 10 0 0.0
shadow f2 1.768 1.768 1.369 0.065 0.0426564302845 21.3017468798 9 0.492656430285 246.022522434
shadow f3 1.369 1.768 1.369 0.065 0.242064519121 120.882058824 2 0.242064519121 120.882058824
transp_med e3 1.023 0.065 0.305 1.023 0.959622856934 479.215983666 9 0.509622856934 254.495208112
transp_med f2 0.065 0.065 0.305 1.023 0.904297430149 451.587599633 15 0.154297430149 77.052973709
transp_med f3 0.305 0.065 0.305 1.023 0.0165712185347 8.27532684667 5 0.266571218535 133.120202155
transp_dark_steep e3 0.171 0.092 1.768 0.171 0.118482971615 59.1679672693 3 0.0684829716146 34.1989922078
transp_dark_steep f2 0.092 0.092 1.768 0.171 0.469125892545 234.271854234 8 0.0691258925446 34.5200537411
transp_dark_steep f3 1.768 0.092 1.768 0.171 0.800366115981 399.686431801 9 0.450366115981 224.90360637
transp_med e3 0.092 0.305 1.023 0.092 0.062648796528 31.2855247629 5 0.112648796528 56.2544998245
transp_med f2 0.305 0.305 1.023 0.092 0.439504939852 219.479757652 6 0.139504939852 69.6659072824
transp_med f3 1.023 0.305 1.023 0.092 0.928158777226 463.503467235 11 0.378158777226 188.844741557
transp_dark e3 2.220 1.768 1.023 2.220 0.72484626013 361.973363853 3 0.67484626013 337.004388792
transp_dark f2 1.768 1.768 1.023 2.220 0.467502427936 233.461129287 2 0.367502427936 183.523179164
transp_dark f3 1.023 1.768 1.023 2.220 0.979919700102 489.351811084 13 0.329919700102 164.755135283
transp_dark e3 0.171 0.305 1.369 0.171 0.881232544287 440.069468435 18 0.0812325442871 40.5658674499
transp_dark f2 0.305 0.305 1.369 0.171 0.191415971337 95.5892122942 1 0.141415971337 70.6202372327
transp_dark f3 1.369 0.305 1.369 0.171 0.652040860291 325.615839595 6 0.352040860291 175.801989225
transp_dark_steep e3 1.369 1.768 0.730 1.369 0.91228589488 455.576875166 9 0.46228589488 230.856099612
transp_dark_steep f2 1.768 1.768 0.730 1.369 0.619092520783 309.162114245 3 0.669092520783 334.131089306
transp_dark_steep f3 0.730 1.768 0.730 1.369 0.195882949248 97.8199294951 4 0.195882949248 97.8199294951
transp_med_steep e3 1.369 0.092 2.220 1.369 0.746402888442 372.738302148 5 0.496402888442 247.89342684
transp_med_steep f2 0.092 0.092 2.220 1.369 0.184472921054 92.1219953066 2 0.084472921054 42.1840451835
transp_med_steep f3 2.220 0.092 2.220 1.369 0.59165907704 295.462414791 0 0.59165907704 295.462414791
transp_dark e3 0.305 0.065 2.220 0.305 0.740967563873 370.024012476 12 0.140967563873 70.3963117367
transp_dark f2 0.065 0.065 2.220 0.305 0.600331865242 299.793427438 13 0 0.0
transp_dark f3 2.220 0.065 2.220 0.305 0.482647460422 241.024248056 1 0.432647460422 216.055272995
transp_dark_steep e3 0.092 0.171 0.065 0.092 0.839786344252 419.372085734 18 0.05 24.9689750616
transp_dark_steep f2 0.171 0.171 0.065 0.092 0.935655607073 467.247230385 16 0.135655607073 67.7436293994
transp_dark_steep f3 0.065 0.171 0.065 0.092 0.817669806101 408.327539943 17 0 0.0
plain e3 0.092 0.730 2.220 0.092 0.274235952841 136.94781335 10 0 0.0
plain f2 0.730 0.730 2.220 0.092 0.414703961735 207.09465757 4 0.214703961735 107.218757324
plain f3 2.220 0.730 2.220 0.092 0.375416453241 187.475281173 13 1 499.379501231
transp_dark_steep e3 1.768 0.305 1.369 1.768 0.298991468075 149.3102102 4 0.398991468075 199.248160323
transp_dark_steep f2 0.305 0.305 1.369 1.768 0.23315114841 116.430904204 2 0.13315114841 66.4929540812
transp_dark_steep f3 1.369 0.305 1.369 1.768 0.0892286330525 44.5589502693 6 0.289228633053 144.434850516
transp_dark_steep e3 0.092 0.490 0.065 0.092 0.153628663458 76.7190053324 2 0.0536286634577 26.7810552092
transp_dark_steep f2 0.490 0.490 0.065 0.092 0.791856693657 395.437000725 8 0.391856693657 195.685200233
transp_dark_steep f3 0.065 0.490 0.065 0.092 0.526851389377 263.09878405 11 0 0.0
transp_dark e3 0.065 0.092 0.730 0.065 0.538268356417 268.800183356 12 0.05 24.9689750616
transp_dark f2 0.092 0.092 0.730 0.065 0.424153733664 211.813679963 10 0.05 24.9689750616
transp_dark f3 0.730 0.092 0.730 0.065 0.923664154541 461.2589448 10 0.423664154541 211.569194184
transp_dark_steep e3 0.305 1.023 1.369 0.305 0.0174904399488 8.73436717796 6 0.1 49.9379501231
transp_dark_steep f2 1.023 1.023 1.369 0.305 0.86352902067 431.228691641 12 0.26352902067 131.600990902
transp_dark_steep f3 1.369 1.023 1.369 0.305 0.186142904847 92.9559509804 5 0.436142904847 217.800826288
plain e3 2.220 0.305 0.171 2.220 0.0267222320178 13.3445348968 19 0.976722232018 487.755061067
plain f2 0.305 0.305 0.171 2.220 0.58249993274 290.888525879 6 0.28249993274 141.07467551
plain f3 0.171 0.305 0.171 2.220 0.501992600234 250.684814327 12 0.101992600234 50.933013834
transp_med e3 1.023 1.369 0.065 1.023 0.769062213844 384.053904765 8 0.369062213844 184.302104273
transp_med f2 1.369 1.369 0.065 1.023 0.450065304521 224.753387293 1 0.400065304521 199.784412232
transp_med f3 0.065 1.369 0.065 1.023 0.472988156441 236.200589652 15 0.05 24.9689750616
plain e3 1.369 0.305 0.490 1.369 0.629949206519 314.583720553 3 0.479949206519 239.676795368
plain f2 0.305 0.305 0.490 1.369 0.4694597231 234.43856237 6 0.1694597231 84.6247120005
plain f3 0.490 0.305 0.490 1.369 0.833448086816 416.206889897 10 0.433448086816 216.455089404
transp_dark_steep e3 0.171 0.092 0.730 0.171 0.310718918278 155.166658433 8 0.05 24.9689750616
transp_dark_steep f2 0.092 0.092 0.730 0.171 0.341024726632 170.300757893 7 0 0.0
transp_dark_steep f3 0.730 0.092 0.730 0.171 0.983168917018 490.974403407 18 0.183168917018 91.4708024215
transp_dark e3 2.220 0.730 0.171 2.220 0.152962471759 76.386322854 13 0.602962471759 301.107098408
transp_dark f2 0.730 0.730 0.171 2.220 0.393985154534 196.748109964 2 0.293985154534 146.810159841
transp_dark f3 0.171 0.730 0.171 2.220 0.772664976159 385.853050413 17 0.05 24.9689750616
transp_med e3 1.023 0.065 0.305 1.023 0.480408902128 239.906357932 2 0.380408902128 189.968407809
transp_med f2 0.065 0.065 0.305 1.023 0.833350854244 416.158333943 14 0.133350854244 66.5926830812
transp_med f3 0.305 0.065 0.305 1.023 0.617094681385 308.164434203 8 0.217094681385 108.41263371
shadow e3 2.220 0.305 1.369 2.220 0.492153822347 245.771530333 6 0.492153822347 245.771530333
shadow f2 0.305 0.305 1.369 2.220 0.881241295775 440.073838749 16 0.081241295775 40.5702377635
shadow f3 1.369 0.305 1.369 2.220 0.396094677674 197.801562577 1 0.346094677674 172.832587516
plain e3 1.768 0.092 0.730 1.768 0.907615358831 453.244505203 9 0.557615358831 278.461679772
plain f2 0.092 0.092 0.730 1.768 0.825928932317 412.451978273 13 0.175928932317 87.8553024727
plain f3 0.730 0.092 0.730 1.768 0.0121138894374 6.04942806524 13 0.35 174.782825431
plain e3 2.220 0.065 1.023 2.220 0.41967657377 209.577878088 15 0.86967657377 434.298653642
plain f2 0.065 0.065 1.023 2.220 0.295884653382 147.758730628 10 0 0.0
plain f3 1.023 0.065 1.023 2.220 0.789488076436 394.254161839 7 0.439488076436 219.471336408
transp_med e3 1.023 1.369 2.220 1.023 0.62693821099 313.080091107 5 0.37693821099 188.235215799
transp_med f2 1.369 1.369 2.220 1.023 0.120696384909 60.2733004963 10 0.420696384909 210.087150866
transp_med f3 2.220 1.369 2.220 1.023 0.489968536675 244.680243464 5 0.639968536675 319.587168648
shadow e3 1.768 1.369 2.220 1.768 0.471290383192 235.352756494 2 0.471290383192 235.352756494
shadow f2 1.369 1.369 2.220 1.768 0.127927060982 63.8841519073 6 0.427927060982 213.698002277
shadow f3 2.220 1.369 2.220 1.768 0.128005945103 63.9235450202 11 0.578005945103 288.644320574
shadow e3 1.023 1.369 0.092 1.023 0.274384240401 137.021865117 4 0.374384240401 186.959815241
shadow f2 1.369 1.369 0.092 1.023 0.813279238022 406.134980245 11 0.363279238022 181.414204691
shadow f3 0.092 1.369 0.092 1.023 0.914064032671 456.464840729 20 0.0140640326709 7.02328962051
transp_med_steep e3 0.305 0.730 1.023 0.305 0.624108328142 311.666905622 4 0.424108328142 211.791005376
transp_med_steep f2 0.730 0.730 1.023 0.305 0.93112841587 464.986443899 6 0.63112841587 315.17259353
transp_med_steep f3 1.023 0.730 1.023 0.305 0.664937368188 332.056091276 1 0.614937368188 307.087116214
plain e3 1.023 1.768 0.730 1.023 0.336118649654 167.850763619 3 0.386118649654 192.81973868
plain f2 1.768 1.768 0.730 1.023 0.404762484192 202.130087473 33 0.7 349.565650862
plain f3 0.730 1.768 0.730 1.023 0.525452008666 262.399962009 3 0.375452008666 187.493036824
transp_med_steep e3 2.220 0.490 0.065 2.220 0.17987909938 89.8279349301 14 0.67987909938 339.517685546
transp_med_steep f2 0.490 0.490 0.065 2.220 0.724466645812 361.783792244 10 0.224466645812 112.094041629
transp_med_steep f3 0.065 0.490 0.065 2.220 0.727944794734 363.520708518 15 0.0779447947344 38.924032718
transp_dark_steep e3 0.490 0.065 1.023 0.490 0.507203936576 253.28724887 6 0.207203936576 103.473398501
transp_dark_steep f2 0.065 0.065 1.023 0.490 0.228144837421 113.93085512 6 0 0.0
transp_dark_steep f3 1.023 0.065 1.023 0.490 0.424127034352 211.800346873 4 0.224127034352 111.924446627
transp_med e3 0.171 0.490 1.768 0.171 0.719865343092 359.485995987 12 0.119865343092 59.8582952481
transp_med f2 0.490 0.490 1.768 0.171 0.139197584841 69.5124204906 4 0.239197584841 119.450370614
transp_med f3 1.768 0.490 1.768 0.171 0.825371077317 412.173396922 6 0.525371077317 262.359546552
transp_dark e3 1.369 0.730 0.092 1.369 0.663343296555 331.260044579 7 0.313343296555 156.477219148
transp_dark f2 0.730 0.730 0.092 1.369 0.327354301681 163.474027899 2 0.227354301681 113.536077776
transp_dark f3 0.092 0.730 0.092 1.369 0.601778407478 300.515800978 13 0.051778407478 25.8570753009
shadow e3 1.768 2.220 0.490 1.768 0.239481724212 119.592263991 8 0.439481724212 219.468164237
shadow f2 2.220 2.220 0.490 1.768 0.480275522864 239.839751062 1 0.530275522864 264.808726123
shadow f3 0.490 2.220 0.490 1.768 0.898319875239 448.602531243 18 0.098319875239 49.098930258
transp_dark e3 1.369 1.023 0.065 1.369 0.196403920066 98.0800916424 7 0.446403920066 222.92496695
transp_dark f2 1.023 1.023 0.065 1.369 0.361084116829 180.318006165 3 0.211084116829 105.41108098
transp_dark f3 0.065 1.023 0.065 1.369 0.85369260749 426.316588533 18 0.0536926074903 26.8129875483
plain e3 0.490 0.065 1.768 0.490 0.703060392343 351.093948064 9 0.253060392343 126.37317251
plain f2 0.065 0.065 1.768 0.490 0.148370368233 74.0931204859 8 0 0.0
plain f3 1.768 0.065 1.768 0.490 0.590057124392 294.662432477 5 0.740057124392 369.569357662
transp_med_steep e3 1.369 0.171 0.730 1.369 0.65007704411 324.635150049 3 0.50007704411 249.728224865
transp_med_steep f2 0.171 0.171 0.730 1.369 0.070786335359 35.3492448456 3 0.120786335359 60.3182199071
transp_med_steep f3 0.730 0.171 0.730 1.369 0.0581919283854 29.0598561728 7 0.308191928385 153.904731481
