medium location target_lum f2 f3 e3 start_int start_lum n_changes match_int match_lum
plain e3 0.092 0.065 1.369 0.092 0.535998399677 267.666613492 10 0.0359983996773 17.976862876
plain f2 0.065 0.065 1.369 0.092 0.832237809582 415.602502255 23 0.025 12.4844875308
plain f3 1.369 0.065 1.369 0.092 0.570268239243 284.780268881 0 0.570268239243 284.780268881
plain e3 1.023 0.490 0.305 1.023 0.539484170807 269.40733614 5 0.389484170807 194.500410955
plain f2 0.490 0.490 0.305 1.023 0.648275293127 323.735392542 9 0.198275293127 99.0146169882
plain f3 0.305 0.490 0.305 1.023 0.728929495748 364.01244802 12 0.128929495748 64.3847472807
shadow e3 0.730 1.023 0.305 0.730 0.842644975838 420.799627749 17 0.227644975838 113.681234492
shadow f2 1.023 1.023 0.305 0.730 0.648332282571 323.763851903 2 0.548332282571 273.82590178
shadow f3 0.305 1.023 0.305 0.730 0.573195103697 286.241884993 20 0.0781951036975 39.0490318832
shadow e3 2.220 0.305 1.369 2.220 0.171324649207 85.5560178698 6 0.471324649207 235.369868239
shadow f2 0.305 0.305 1.369 2.220 0.579445693826 289.363301574 10 0.0794456938261 39.6735509578
shadow f3 1.369 0.305 1.369 2.220 0.600778720254 300.016577671 6 0.300778720254 150.202727301
transp_med e3 1.023 0.065 0.305 1.023 0.159098855578 79.4507071448 9 0.364098855578 181.823504897
transp_med f2 0.065 0.065 0.305 1.023 0.855466899886 427.202633785 15 0.105466899886 52.6680078615
transp_med f3 0.305 0.065 0.305 1.023 0.205965009864 102.854703897 5 0.155965009864 77.8857288352
transp_med_steep e3 2.220 0.490 0.065 2.220 0.868797428556 433.859626544 3 0.718797428556 358.952701359
transp_med_steep f2 0.490 0.490 0.065 2.220 0.746833095943 372.953138955 24 0.236833095943 118.269593327
transp_med_steep f3 0.065 0.490 0.065 2.220 0.584880872777 292.077518527 18 0.149880872777 74.8474354917
transp_dark_steep e3 0.730 2.220 0.171 0.730 0.473601902731 236.507081968 5 0.223601902731 111.66220666
transp_dark_steep f2 2.220 2.220 0.171 0.730 0.410523926147 205.007233483 5 0.560523926147 279.914158667
transp_dark_steep f3 0.171 2.220 0.171 0.730 0.370428298943 184.984299168 6 0.0704282989427 35.1704487986
transp_dark_steep e3 0.065 0.092 0.305 0.065 0.972398904969 485.596080161 22 0.0273989049692 13.6824514978
transp_dark_steep f2 0.092 0.092 0.305 0.065 0.0786603555796 39.281369136 10 0.025 12.4844875308
transp_dark_steep f3 0.305 0.092 0.305 0.065 0.572404136786 285.846892331 10 0.0724041367856 36.1571417151
transp_med_steep e3 1.369 0.171 0.730 1.369 0.769554146118 384.299565659 11 0.484554146118 241.976407808
transp_med_steep f2 0.171 0.171 0.730 1.369 0.180560305184 90.1681151449 11 0.180560305184 90.1681151449
transp_med_steep f3 0.730 0.171 0.730 1.369 0.276162427419 137.909855263 1 0.326162427419 162.878830325
transp_dark e3 2.220 1.023 0.305 2.220 0.0916872252363 45.7867208078 10 0.591687225236 295.476471424
transp_dark f2 1.023 1.023 0.305 2.220 0.28794721188 143.79493505 5 0.31794721188 158.776320087
transp_dark f3 0.305 1.023 0.305 2.220 0.0788224517259 39.3623166287 0 0.0788224517259 39.3623166287
transp_med e3 0.730 0.092 0.490 0.730 0.252517037245 126.101832112 15 0.327517037245 163.555294704
transp_med f2 0.092 0.092 0.490 0.730 0.50466259465 252.018154806 10 0.11466259465 57.2601493262
transp_med f3 0.490 0.092 0.490 0.730 0.924930354933 461.89125932 13 0.274930354933 137.29458352
plain e3 1.369 0.305 0.490 1.369 0.348966138744 174.266536313 12 0.163966138744 81.8813285849
plain f2 0.305 0.305 0.490 1.369 0.201585492429 100.667662665 2 0.101585492429 50.7297125414
plain f3 0.490 0.305 0.490 1.369 0.817573127081 408.279260422 18 0.192573127081 96.1670721524
transp_dark_steep e3 1.369 0.171 0.730 1.369 0.871061928169 434.99047123 9 0.421061928169 210.269695676
transp_dark_steep f2 0.171 0.171 0.730 1.369 0.464172198127 231.798080786 8 0.064172198127 32.0462802936
transp_dark_steep f3 0.730 0.171 0.730 1.369 0.886786571691 442.84303587 14 0.186786571691 93.277385008
transp_dark_steep e3 0.305 1.023 1.369 0.305 0.482221769416 240.811666694 8 0.0822217694155 41.0598662011
transp_dark_steep f2 1.023 1.023 1.369 0.305 0.443718220543 221.583783662 1 0.393718220543 196.614808601
transp_dark_steep f3 1.369 1.023 1.369 0.305 0.506196974578 252.78439269 2 0.406196974578 202.846442567
transp_med_steep e3 1.768 0.730 1.369 1.768 0.0140309815359 7.0067845612 29 0.474030981536 236.721355128
transp_med_steep f2 0.730 0.730 1.369 1.768 0.602720905031 300.986464936 5 0.352720905031 176.141589628
transp_med_steep f3 1.369 0.730 1.369 1.768 0.394612790912 197.061538705 12 0.444612790912 222.030513767
transp_med_steep e3 0.305 0.730 1.023 0.305 0.512450964407 255.907507011 6 0.212450964407 106.093656642
transp_med_steep f2 0.730 0.730 1.023 0.305 0.052978983053 26.4566181328 9 0.302978983053 151.301493441
transp_med_steep f3 1.023 0.730 1.023 0.305 0.458917218625 229.173851744 1 0.408917218625 204.204876682
shadow e3 1.023 2.220 0.305 1.023 0.0206066764895 10.2905518274 10 0.42060667649 210.04235232
shadow f2 2.220 2.220 0.305 1.023 0.453917541741 226.677115595 5 0.603917541741 301.58404078
shadow f3 0.305 2.220 0.305 1.023 0.98367530236 491.227281866 18 0.0836753023604 41.7857307581
transp_med e3 1.023 0.171 0.092 1.023 0.648672256365 323.933627846 6 0.348672256365 174.119777477
transp_med f2 0.171 0.171 0.092 1.023 0.657992957619 328.588194989 11 0.207992957619 103.867419435
transp_med f3 0.092 0.171 0.092 1.023 0.373510788792 186.523631412 9 0.143510788792 71.6663461285
transp_dark e3 2.220 1.768 1.023 2.220 0.74416595335 371.621222618 3 0.59416595335 296.714297433
transp_dark f2 1.768 1.768 1.023 2.220 0.353241943855 176.401785737 7 0.603241943855 301.246661044
transp_dark f3 1.023 1.768 1.023 2.220 0.716016091854 357.563758824 8 0.316016091854 157.811958331
transp_med e3 1.369 0.092 1.768 1.369 0.445394504398 222.420885458 1 0.495394504398 247.389860519
transp_med f2 0.092 0.092 1.768 1.369 0.66143439299 330.306777269 14 0.12643439299 63.1387441099
transp_med f3 1.768 0.092 1.768 1.369 0.0677230558453 33.8195058499 13 0.55 274.658725677
shadow e3 1.768 2.220 0.490 1.768 0.658673405576 328.927996751 3 0.508673405576 254.021071566
shadow f2 2.220 2.220 0.490 1.768 0.88590163265 442.401115453 5 0.63590163265 317.556240145
shadow f3 0.490 2.220 0.490 1.768 0.29766460856 148.647603757 3 0.14766460856 73.740678572
transp_med e3 2.220 0.490 0.730 2.220 0.522916075573 261.133569005 3 0.672916075573 336.04049419
transp_med f2 0.490 0.490 0.730 2.220 0.305122538981 152.371941331 1 0.255122538981 127.402966269
transp_med f3 0.730 0.490 0.730 2.220 0.371066778171 185.303142607 9 0.296066778171 147.849680014
shadow e3 0.305 0.092 1.768 0.305 0.738748152824 368.915684093 14 0.0387481528235 19.3500332306
shadow f2 0.092 0.092 1.768 0.305 0.360435901615 179.994300774 13 0.015 7.49069251847
shadow f3 1.768 0.092 1.768 0.305 0.976323156065 487.555770716 13 0.526323156065 262.834995162
shadow e3 2.220 0.490 0.092 2.220 0.338011562661 168.796045572 7 0.488011562661 243.702970757
shadow f2 0.490 0.490 0.092 2.220 0.828789741402 413.880607687 22 0.0987897414017 49.333571788
shadow f3 0.092 0.490 0.092 2.220 0.730728212783 364.910690435 18 0.015 7.49069251847
plain e3 1.768 0.171 1.369 1.768 0.442957812584 221.204051515 6 0.742957812584 371.017901884
plain f2 0.171 0.171 1.369 1.768 0.324953197161 162.274965522 11 0.0549531971612 27.4425001894
plain f3 1.369 0.171 1.369 1.768 0.3278791211 163.736111959 5 0.5778791211 288.580987267
plain e3 2.220 0.065 1.023 2.220 0.95706102592 477.936657772 0 0.95706102592 477.936657772
plain f2 0.065 0.065 1.023 2.220 0.996175962969 497.469855526 23 0.015 7.49069251847
plain f3 1.023 0.065 1.023 2.220 0.281746012933 140.698183412 5 0.296746012933 148.188875931
plain e3 0.092 0.730 2.220 0.092 0.802485412574 400.744765077 22 0.0324854125744 16.2225491287
plain f2 0.730 0.730 2.220 0.092 0.601874094388 300.56358506 7 0.251874094388 125.780759629
plain f3 2.220 0.730 2.220 0.092 0.331133532911 165.361298506 8 0.731133532911 365.113098999
transp_med e3 1.369 0.171 0.065 1.369 0.497490099014 248.436357513 0 0.497490099014 248.436357513
transp_med f2 0.171 0.171 0.065 1.369 0.654044931261 326.616631556 9 0.204044931261 101.895856002
transp_med f3 0.065 0.171 0.065 1.369 0.890047725315 444.47158914 19 0.160047725315 79.9245532412
transp_dark_steep e3 0.171 0.092 1.768 0.171 0.484503489986 241.951111174 11 0.044503489986 22.2241306323
transp_dark_steep f2 0.092 0.092 1.768 0.171 0.269965343638 134.815158656 7 0.05 24.9689750616
transp_dark_steep f3 1.768 0.092 1.768 0.171 0.832334525592 415.650800248 3 0.682334525592 340.743875063
shadow e3 0.171 0.065 0.490 0.171 0.641877080187 320.540256156 16 0.04 19.9751800493
shadow f2 0.065 0.065 0.490 0.171 0.278682780339 139.168467848 17 0.005 2.49689750616
shadow f3 0.490 0.065 0.490 0.171 0.140548926683 70.1872529054 3 0.190548926683 95.156227967
transp_med_steep e3 0.490 0.730 0.171 0.490 0.432361404328 215.912422445 7 0.272361404328 136.011702248
transp_med_steep f2 0.730 0.730 0.171 0.490 0.314007686664 156.809001949 3 0.364007686664 181.777977011
transp_med_steep f3 0.171 0.730 0.171 0.490 0.152636672648 76.2236254564 0 0.152636672648 76.2236254564
transp_dark_steep e3 0.490 0.065 1.023 0.490 0.84749925189 423.223753703 11 0.29749925189 148.565028026
transp_dark_steep f2 0.065 0.065 1.023 0.490 0.554664326293 276.987994615 18 0.0246643262926 12.3168589622
transp_dark_steep f3 1.023 0.065 1.023 0.490 0.645440406442 322.319708244 3 0.495440406442 247.412783059
shadow e3 0.171 1.768 0.065 0.171 0.483981870435 241.690625063 11 0.0439818704353 21.9636445212
shadow f2 1.768 1.768 0.065 0.171 0.484618242128 242.008416041 1 0.534618242128 266.977391103
shadow f3 0.065 1.768 0.065 0.171 0.467640181657 233.529920671 17 0.005 2.49689750616
transp_med e3 1.023 0.065 0.305 1.023 0.824736838373 411.856670994 19 0.469736838373 234.576948057
transp_med f2 0.065 0.065 0.305 1.023 0.927855279736 463.351906809 14 0.227855279736 113.786255947
transp_med f3 0.305 0.065 0.305 1.023 0.201042017506 100.396262429 5 0.241042017506 120.371442478
transp_dark_steep e3 1.369 1.768 0.730 1.369 0.601745809831 300.499522381 2 0.501745809831 250.561572258
transp_dark_steep f2 1.768 1.768 0.730 1.369 0.94906685239 473.944531382 6 0.64906685239 324.130681012
transp_dark_steep f3 0.730 1.768 0.730 1.369 0.224782182903 112.251614384 0 0.224782182903 112.251614384
transp_med e3 1.768 0.730 1.369 1.768 0.0919987755843 45.9423026652 12 0.591998775584 295.632053281
transp_med f2 0.730 0.730 1.369 1.768 0.790937709897 394.978079074 29 0.275937709897 137.797635939
transp_med f3 1.369 0.730 1.369 1.768 0.538452206975 268.891994556 0 0.538452206975 268.891994556
shadow e3 0.490 0.065 0.305 0.490 0.0429201413772 21.4334387937 6 0.15 74.9069251847
shadow f2 0.065 0.065 0.305 0.490 0.216201564111 107.966629251 8 0 0.0
shadow f3 0.305 0.065 0.305 0.490 0.301443912794 150.53491082 4 0.101443912794 50.6590105741
transp_dark_steep e3 0.092 0.490 0.065 0.092 0.314399756535 157.004793606 14 0.0293997565354 14.681635755
transp_dark_steep f2 0.490 0.490 0.065 0.092 0.641368540462 320.286301842 9 0.191368540462 95.5655262874
transp_dark_steep f3 0.065 0.490 0.065 0.092 0.340081849258 169.82990426 6 0.0400818492575 20.0160538906
transp_med e3 1.023 1.369 0.065 1.023 0.485919436356 242.658205766 1 0.435919436356 217.689230705
transp_med f2 1.369 1.369 0.065 1.023 0.726061402578 362.580181083 6 0.426061402578 212.766330713
transp_med f3 0.065 1.369 0.065 1.023 0.417794510312 208.638014177 16 0.137794510312 68.8117538321
transp_dark_steep e3 2.220 1.768 1.023 2.220 0.814671546921 406.830270769 4 0.614671546921 306.954370522
transp_dark_steep f2 1.768 1.768 1.023 2.220 0.574793233698 287.039958355 15 0.419793233698 209.636135664
transp_dark_steep f3 1.023 1.768 1.023 2.220 0.969335760918 484.066408813 13 0.319335760918 159.469733012
plain e3 2.220 0.730 1.768 2.220 0.47466726481 237.039101951 6 0.77466726481 386.852952321
plain f2 0.730 0.730 1.768 2.220 0.50537315671 252.372994934 5 0.25537315671 127.528119626
plain f3 1.768 0.730 1.768 2.220 0.0374405892826 18.6970628018 13 0.587440589283 293.355788479
transp_dark e3 1.369 1.023 0.065 1.369 0.349930014134 174.747875924 6 0.549930014134 274.623776171
transp_dark f2 1.023 1.023 0.065 1.369 0.0140862055352 7.03436229443 13 0.384086205535 191.80477775
transp_dark f3 0.065 1.023 0.065 1.369 0.412646914544 206.06741037 11 0.05 24.9689750616
transp_med e3 0.171 0.092 0.065 0.171 0.20148945459 100.619703337 1 0.15148945459 75.6507282751
transp_med f2 0.092 0.092 0.065 0.171 0.72953658591 364.315616402 15 0.0795365859096 39.7189406012
transp_med f3 0.065 0.092 0.065 0.171 0.490693722579 245.042386439 14 0.1 49.9379501231
transp_med_steep e3 0.171 0.065 1.023 0.171 0.274812678102 137.235818123 4 0.074812678102 37.3599178764
transp_med_steep f2 0.065 0.065 1.023 0.171 0.651358849194 325.275257233 18 0.121358849194 60.6041215804
transp_med_steep f3 1.023 0.065 1.023 0.171 0.850297120491 424.620951929 10 0.450297120491 224.869151437
transp_med_steep e3 1.369 0.305 1.023 1.369 0.529912271842 264.627326009 1 0.479912271842 239.658350947
transp_med_steep f2 0.305 0.305 1.023 1.369 0.819616330431 409.299594292 13 0.169616330431 84.7029184915
transp_med_steep f3 1.023 0.305 1.023 1.369 0.0297361890035 14.8496432331 8 0.429736189003 214.601443726
plain e3 1.768 0.092 0.730 1.768 0.811313402088 405.153282077 6 0.611313402088 305.277381831
plain f2 0.092 0.092 0.730 1.768 0.499602675498 249.491334904 9 0.0496026754976 24.7705593497
plain f3 0.730 0.092 0.730 1.768 0.451416264475 225.428029001 3 0.301416264475 150.521103816
transp_dark_steep e3 0.171 0.092 0.730 0.171 0.412150233227 205.819377901 14 0.0821502332271 41.024142495
transp_dark_steep f2 0.092 0.092 0.730 0.171 0.323762742928 161.680477081 13 0.03 14.9813850369
transp_dark_steep f3 0.730 0.092 0.730 0.171 0.143010596135 71.4165601687 4 0.243010596135 121.354510292
transp_med_steep e3 0.171 0.065 1.768 0.171 0.951332026335 475.075712816 17 0.101332026335 50.6031367698
transp_med_steep f2 0.065 0.065 1.768 0.171 0.71384035114 356.477238511 20 0.13884035114 69.3340253032
transp_med_steep f3 1.768 0.065 1.768 0.171 0.913205000252 456.035857548 5 0.663205000252 331.19098224
shadow e3 1.768 1.369 2.220 1.768 0.794805591353 396.909619786 5 0.544805591353 272.064744478
shadow f2 1.369 1.369 2.220 1.768 0.684018993247 341.585063681 5 0.434018993247 216.740188373
shadow f3 2.220 1.369 2.220 1.768 0.725435429935 362.267583176 3 0.675435429935 337.298608115
shadow e3 0.490 0.092 2.220 0.490 0.0921378190525 46.011738123 3 0.242137819052 120.918663308
shadow f2 0.092 0.092 2.220 0.490 0.838552740776 418.756049445 19 0.01 4.99379501231
shadow f3 2.220 0.092 2.220 0.490 0.635255030465 317.233340268 0 0.635255030465 317.233340268
transp_med_steep e3 0.065 1.768 0.171 0.065 0.118132348506 58.9928732763 4 0.05 24.9689750616
transp_med_steep f2 1.768 1.768 0.171 0.065 0.641350919218 320.277502153 1 0.691350919218 345.246477215
transp_med_steep f3 0.171 1.768 0.171 0.065 0.0694851186944 34.6994439166 1 0.119485118694 59.6684189782
transp_dark e3 1.768 0.730 1.369 1.768 0.364381660704 181.96473198 3 0.514381660704 256.871657165
transp_dark f2 0.730 0.730 1.369 1.768 0.232273041799 115.992395763 1 0.182273041799 91.0234207014
transp_dark f3 1.369 0.730 1.369 1.768 0.183031867581 91.402362742 5 0.433031867581 216.24723805
plain e3 0.171 2.220 0.305 0.171 0.450686512372 225.06360576 14 0.0756865123719 37.7962927982
plain f2 2.220 2.220 0.305 0.171 0.950785017348 474.802547742 0 0.950785017348 474.802547742
plain f3 0.305 2.220 0.305 0.171 0.213747439495 106.741089725 4 0.113747439495 56.8031396015
transp_dark_steep e3 1.023 2.220 0.305 1.023 0.0303420295827 15.1521875994 5 0.280342029583 139.997062907
transp_dark_steep f2 2.220 2.220 0.305 1.023 0.796523952515 397.767734126 3 0.646523952515 322.860808941
transp_dark_steep f3 0.305 2.220 0.305 1.023 0.79683539564 397.923262438 13 0.14683539564 73.3265866376
transp_dark e3 0.305 0.065 2.220 0.305 0.580983115744 290.131058564 12 0.0809831157442 40.4413079485
transp_dark f2 0.065 0.065 2.220 0.305 0.392606781405 196.059778678 9 0.05 24.9689750616
transp_dark f3 2.220 0.065 2.220 0.305 0.00460408253096 2.29918443794 13 0.654604082531 326.895860238
transp_dark_steep e3 0.305 0.490 2.220 0.305 0.771658156843 385.350265485 13 0.121658156843 60.7535896849
transp_dark_steep f2 0.490 0.490 2.220 0.305 0.626260403625 312.741608003 9 0.176260403625 88.0208324492
transp_dark_steep f3 2.220 0.490 2.220 0.305 0.664285172395 331.730398066 0 0.664285172395 331.730398066
transp_med_steep e3 0.305 0.490 1.369 0.305 0.154855647028 77.3317357759 3 0.204855647028 102.300710837
transp_med_steep f2 0.490 0.490 1.369 0.305 0.758363850901 378.711361615 10 0.258363850901 129.021610999
transp_med_steep f3 1.369 0.490 1.369 0.305 0.465585380497 232.503795093 0 0.465585380497 232.503795093
shadow e3 0.065 1.768 1.369 0.065 0.115741036483 57.7987010711 4 0 0.0
shadow f2 1.768 1.768 1.369 0.065 0.499424348241 249.402281927 4 0.509424348241 254.39607694
shadow f3 1.369 1.768 1.369 0.065 0.178229562172 89.004189862 9 0.428229562172 213.84906517
transp_dark e3 1.369 0.171 0.490 1.369 0.892984047433 445.937928215 12 0.622984047433 311.105462882
transp_dark f2 0.171 0.171 0.490 1.369 0.827609159673 413.291049372 15 0.0776091596734 38.7564234487
transp_dark f3 0.490 0.171 0.490 1.369 0.707900472924 353.51098509 11 0.157900472924 78.8522594129
transp_med_steep e3 1.023 0.490 0.305 1.023 0.626775945976 312.999059286 2 0.526775945976 263.061109162
transp_med_steep f2 0.490 0.490 0.305 1.023 0.880045848681 439.476856975 12 0.280045848681 139.849156236
transp_med_steep f3 0.305 0.490 0.305 1.023 0.192656787812 96.2088506062 2 0.192656787812 96.2088506062
plain e3 1.768 0.490 1.023 1.768 0.445019198241 222.233465256 3 0.595019198241 297.140390441
plain f2 0.490 0.490 1.023 1.768 0.683489021381 341.320406594 9 0.233489021381 116.59963104
plain f3 1.023 0.490 1.023 1.768 0.360459854192 180.0062622 0 0.360459854192 180.0062622
transp_med e3 0.092 0.305 1.023 0.092 0.980304492844 489.543968691 16 0.180304492844 90.0403677062
transp_med f2 0.305 0.305 1.023 0.092 0.298120786928 148.875409883 8 0.178120786928 88.9498697352
transp_med f3 1.023 0.305 1.023 0.092 0.625373674494 312.298793652 2 0.525373674494 262.360843529
transp_dark e3 1.023 1.369 2.220 1.023 0.726450322847 362.774399893 6 0.426450322847 212.960549523
transp_dark f2 1.369 1.369 2.220 1.023 0.632531219847 315.873125081 4 0.432531219847 215.997224834
transp_dark f3 2.220 1.369 2.220 1.023 0.992497391809 495.632852495 6 0.692497391809 345.819002125
